probe,group_kind,group,n,pct_reads_mean,pct_reads_min,pct_reads_max,n_layers,band_lo,band_hi,ref_tpr_mean,ref_fpr_mean,gap_position_mean
story_v2_1k,category,Malware/Hacking,64,14.789244186046512,0.0,81.25,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,category,Physical harm,63,75.04614248800296,0.0,96.82539682539682,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,category,Physical harm,63,64.34108527131784,0.0,96.82539682539682,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,category,Physical harm,63,72.86821705426355,0.0,95.23809523809524,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,category,Physical harm,63,11.2218530823182,0.0,82.53968253968254,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,category,Privacy,80,74.88372093023256,0.0,97.5,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,category,Privacy,80,59.651162790697676,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,category,Privacy,80,63.11046511627907,0.0,88.75,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,category,Privacy,80,12.616279069767442,0.0,82.5,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,category,Sexual/Adult content,37,70.33312382149592,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,category,Sexual/Adult content,37,66.93903205531113,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,category,Sexual/Adult content,37,64.0477686989315,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,category,Sexual/Adult content,37,17.72470144563168,0.0,89.1891891891892,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,family,fiction_narrative,472,79.94186046511629,0.0,99.57627118644068,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,family,fiction_narrative,472,32.183681513598735,0.0,99.78813559322033,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,family,fiction_narrative,472,84.07075285770594,0.0,96.1864406779661,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,family,fiction_narrative,472,27.18269609775325,0.0,93.4322033898305,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,family,hybrid,153,77.29138166894664,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,family,hybrid,153,52.75877792977656,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,family,hybrid,153,76.82018543851648,0.0,98.69281045751634,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,family,hybrid,153,21.371029031767748,0.0,95.42483660130719,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,family,nonfiction_other,78,66.84555754323196,0.0,93.58974358974359,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,family,nonfiction_other,78,59.45140131186642,0.0,92.3076923076923,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,family,nonfiction_other,78,54.20393559928443,0.0,85.8974358974359,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,family,nonfiction_other,78,2.9815146094215863,0.0,30.76923076923077,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,family,roleplay_persona,306,72.2906216750266,0.0,95.42483660130719,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,family,roleplay_persona,306,56.34594923240615,0.0,99.67320261437908,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,family,roleplay_persona,306,68.156254749962,0.0,92.81045751633987,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,family,roleplay_persona,306,9.416324669402647,0.0,83.00653594771242,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,source,deep_inception,57,81.47694818441452,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
