axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
story_v1,eval,2,0.0714,-0.24368198594925228,0.9756362187588719,0.667333550175431,-0.30200072701966935
story_v1,eval,3,0.1071,-0.17411765701312723,0.9781412999313432,0.5926326267628856,-0.228691086375808
story_v1,eval,4,0.1429,-0.2174225225830757,0.9805598321746157,0.6860803303865359,-0.2650818522799048
story_v1,eval,5,0.1786,-0.11403918133617828,0.982807705140167,0.7195566304710989,-0.1356086288807786
story_v1,eval,6,0.2143,-0.06892454450256269,0.9791018351388392,0.6853692469372179,-0.08413906192425079
story_v1,eval,7,0.25,-0.0663971053995621,0.9817001531783874,0.716229819028327,-0.07918328557990663
story_v1,eval,8,0.2857,0.01830870546371313,0.9801280936654364,0.7793789002132036,0.020947967779352157
story_v1,eval,9,0.3214,-0.025474604255806135,0.9818332005851841,0.7870839625349924,-0.028978643858864873
story_v1,eval,10,0.3571,-0.023072639346155777,0.9817081161470501,0.7132806583092481,-0.027572482072277974
story_v1,eval,11,0.3929,-0.05924120365996414,0.9811448255994818,0.6086061013892335,-0.07666359203552564
story_v1,eval,12,0.4286,-0.03780891632886652,0.9818252218703925,0.5861462110387125,-0.049839555080268313
story_v1,eval,13,0.4643,-0.12469340470728467,0.9816700334985152,0.6696122157669809,-0.15379741374661485
story_v1,eval,14,0.5,-0.07691969889542283,0.986356145847665,0.8354081551940029,-0.08473666020195912
story_v1,eval,15,0.5357,-0.08669584808425572,0.9874710650883126,0.8176127044492285,-0.09648555390923595
story_v1,eval,16,0.5714,-0.0692667408940986,0.9886302565868458,0.8036901419405074,-0.07770759792618163
story_v1,eval,17,0.6071,-0.05689802893495916,0.9849954941748641,0.783388558150591,-0.06477262351158188
story_v1,eval,18,0.6429,-0.030859975388940454,0.9850982663189398,0.7843379981268987,-0.03510784483876757
story_v1,eval,19,0.6786,-0.03424056473339428,0.9775758020569852,0.7690387575204408,-0.039490404627659466
story_v1,eval,20,0.7143,-0.03803559490722509,0.9711352326350456,0.790988368969119,-0.043397559707185986
story_v1,eval,21,0.75,-0.07742410861228285,0.9624462011996561,0.7951171481335072,-0.08850594076196913
story_v1,eval,22,0.7857,-0.09267958778750747,0.9577205877825664,0.7953838830096392,-0.10618820718931328
story_v1,eval,23,0.8214,-0.09952291303156888,0.958929790853386,0.7812415110101427,-0.11498389557868458
story_v1,eval,24,0.8571,-0.11099872261431179,0.956272132371706,0.7572009592398141,-0.13044326277956364
story_v1,eval,25,0.8929,-0.12419835137299522,0.9544738454451857,0.7555714965193352,-0.1462500528846266
story_v1,eval,26,0.9286,-0.10630050167960928,0.9503519819959155,0.7572128393802682,-0.1253095259720199
story_v1,eval,27,0.9643,-0.09807929371152557,0.9433673533175411,0.7591228180351856,-0.11589931935020743
story_v1,eval,28,1.0,-0.2320382049409407,0.9305128245356338,0.8038451820353016,-0.2682947095621683
story_v1,length,0,0.0,0.0,nan,nan,nan
story_v1,length,1,0.0357,0.0009738093796784478,0.9655013340514154,0.9907076248240395,0.0009956914124819743
story_v1,length,2,0.0714,-0.1398421069362698,0.9756362187588719,0.9930661151857147,-0.14207083068405948
story_v1,length,3,0.1071,-0.14380047179591163,0.9781412999313432,0.9881925419976476,-0.14626443125476654
story_v1,length,4,0.1429,-0.1627975092088208,0.9805598321746157,0.9872233279938933,-0.16546380303646477
story_v1,length,5,0.1786,-0.07995653395604357,0.982807705140167,0.9872880925222832,-0.08117040888907504
story_v1,length,6,0.2143,-0.024465152638982992,0.9791018351388392,0.9896456679138492,-0.024853876354835845
story_v1,length,7,0.25,-0.0014452048839891673,0.9817001531783874,0.9887854010240004,-0.0014668610216354763
story_v1,length,8,0.2857,-0.06877129570666486,0.9801280936654364,0.9877554559856109,-0.06989418890390535
story_v1,length,9,0.3214,-0.07396175892178382,0.9818332005851841,0.9862720460181416,-0.07516056081242929
