axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
persona_v2,eval_v2,21,0.75,0.36646703131601743,0.99507637886867,0.9832383778290946,0.370490682803864
persona_v2,eval_v2,22,0.7857,0.3166604055762443,0.9946032104822604,0.9833508703695523,0.3201950266286348
persona_v2,eval_v2,23,0.8214,0.3234450937236939,0.9942544843795674,0.9836988914878065,0.3270549281436182
persona_v2,eval_v2,24,0.8571,0.3212176039024423,0.9939312315229467,0.9817588670587425,0.32517620128868063
persona_v2,eval_v2,25,0.8929,0.2987342527090949,0.9933087158460995,0.9809908839586536,0.3026289092178861
persona_v2,eval_v2,26,0.9286,0.29499174644705095,0.9926047062078784,0.9812468090832929,0.2989045811787001
persona_v2,eval_v2,27,0.9643,0.27232666484759077,0.9916419127190431,0.9811002794233274,0.27609340348340977
persona_v2,eval_v2,28,1.0,0.12518972668298325,0.9920531897171115,0.9850482753387053,0.12664045286169495
harm_v2,eval_v2,0,0.0,0.0,nan,nan,nan
harm_v2,eval_v2,1,0.0357,0.015019943852183868,0.977777439193256,0.981825306265864,0.015329613036806989
harm_v2,eval_v2,2,0.0714,-0.01824381988107296,0.9821904093635607,0.978639207820762,-0.01860829685651891
harm_v2,eval_v2,3,0.1071,-0.03877707079742181,0.9763661054158378,0.9817008106556847,-0.039607650174277365
harm_v2,eval_v2,4,0.1429,0.045340803861859326,0.9769567945109889,0.9866434810246703,0.04618185904487944
harm_v2,eval_v2,5,0.1786,0.04867824116935557,0.9827147221797835,0.9888820425849242,0.04937975167859817
harm_v2,eval_v2,6,0.2143,0.1630639341286659,0.9838851664759625,0.9856483452590105,0.1655864177982728
harm_v2,eval_v2,7,0.25,0.07298119771509409,0.9850761208295696,0.985278299508335,0.07407925939210797
harm_v2,eval_v2,8,0.2857,0.04282819034000537,0.9870954358785259,0.9835692044637686,0.04346580136201377
harm_v2,eval_v2,9,0.3214,-0.0158421635330526,0.9892182875548512,0.982340901003977,-0.0160707931178243
harm_v2,eval_v2,10,0.3571,0.05294189418080495,0.9902359222852284,0.9826319045985004,0.05367038450889717
